0.02 0.54 -137.385 725 0 0
0.02 0.55 -137.385 725 0 0
0.02 0.56 -137.35 703.201 7.07653 0.0266946
0.02 0.57 -137.244 694.395 14.0669 0.108541
0.02 0.58 -137.068 685.473 20.9689 0.24146
0.02 0.59 -136.825 676.479 27.7814 0.420481
0.02 0.6 -136.513 667.445 34.5039 0.640622
0.02 0.61 -136.134 658.384 41.1359 0.897002
0.02 0.62 -135.69 649.304 47.6774 1.18484
0.02 0.63 -135.181 640.206 54.1281 1.49947
0.02 0.64 -134.608 631.091 60.4879 1.8363
0.02 0.65 -133.971 621.958 66.7565 2.19087
0.02 0.66 -133.272 612.807 72.9336 2.55885
0.02 0.67 -132.512 603.636 79.019 2.93605
0.02 0.68 -131.692 594.443 85.0124 3.31842
0.02 0.69 -130.812 585.228 90.9134 3.70207
0.02 0.7 -129.874 575.989 96.7216 4.08329
0.02 0.71 -128.878 566.724 102.437 4.45855
0.02 0.72 -127.825 557.432 108.059 4.8245
0.02 0.73 -126.717 548.113 113.586 5.17798
0.02 0.74 -125.553 538.765 119.02 5.51603
0.02 0.75 -124.336 529.389 124.359 5.83587
0.02 0.76 -123.066 519.982 129.603 6.13495
0.02 0.77 -121.744 510.544 134.752 6.41087
0.02 0.78 -120.371 501.076 139.804 6.66146
0.02 0.79 -118.948 491.575 144.761 6.88474
0.02 0.8 -117.476 482.043 149.621 7.07891
0.02 0.81 -115.956 472.479 154.384 7.24237
0.02 0.82 -114.388 462.883 159.05 7.37371
0.02 0.83 -112.775 453.255 163.618 7.47169
0.02 0.84 -111.116 443.594 168.088 7.53525
0.02 0.85 -109.413 433.901 172.459 7.56351
0.02 0.86 -107.667 424.176 176.732 7.55575
0.02 0.87 -105.878 414.42 180.906 7.51141
0.02 0.88 -104.049 404.632 184.98 7.4301
0.02 0.89 -102.179 394.813 188.955 7.31157
0.02 0.9 -100.269 384.963 192.83 7.15571
0.02 0.91 -98.322 375.083 196.605 6.96257
0.02 0.92 -96.3374 365.173 200.279 6.73231
0.02 0.93 -94.3165 355.234 203.852 6.46523
0.02 0.94 -92.2603 345.266 207.325 6.16174
0.02 0.95 -90.17 335.27 210.696 5.82237
0.02 0.96 -88.0464 325.247 213.966 5.44778
0.02 0.97 -85.8907 315.197 217.135 5.03869
0.02 0.98 -83.7037 305.122 220.201 4.59595
0.02 0.99 -81.4866 295.021 223.166 4.1205
0.02 1 -79.2404 284.895 226.028 3.61335
0.02 1.01 -76.9661 274.747 228.789 3.0756
0.02 1.02 -74.6646 264.575 231.447 2.50843
0.02 1.03 -72.3371 254.382 234.002 1.91307
0.02 1.04 -69.9846 244.168 236.454 1.29085
0.02 1.05 -67.608 233.934 238.804 0.643118
0.02 1.06 -65.2085 223.681 241.051 -0.028689
0.02 1.07 -62.787 213.409 243.195 -0.723096
0.02 1.08 -60.3446 203.121 245.236 -1.43858
0.02 1.09 -57.8823 192.817 247.173 -2.17357
0.02 1.1 -55.4011 182.497 249.008 -2.92647
0.02 1.11 -52.9021 172.164 250.739 -3.69563
0.02 1.12 -50.3864 161.818 252.366 -4.47938
0.02 1.13 -47.8548 151.459 253.891 -5.27601
0.02 1.14 -45.3086 141.09 255.311 -6.0838
0.02 1.15 -42.7486 130.711 256.628 -6.90099
0.02 1.16 -40.176 120.323 257.842 -7.72582
0.02 1.17 -37.5918 109.927 258.952 -8.55651
0.02 1.18 -34.9969 99.5252 259.958 -9.39124
0.02 1.19 -32.3926 89.1175 260.861 -10.2282
0.02 1.2 -29.7797 78.7053 261.66 -11.0656
0.02 1.21 -27.1594 68.2897 262.356 -11.9016
0.02 1.22 -24.5326 57.8719 262.947 -12.7343
0.02 1.23 -21.9004 47.4528 263.436 -13.562
0.02 1.24 -19.2639 37.0337 263.82 -14.3827
0.02 1.25 -16.624 26.6155 264.101 -15.1947
0.02 1.26 -13.9819 16.1993 264.278 -15.9962
0.02 1.27 -11.3385 5.78623 264.351 -16.7853
0.02 1.28 -8.69486 -4.62265 264.321 -17.5602
0.02 1.29 -6.05205 -15.0263 264.187 -18.3191
